text_final,sentiment
kak bantu gk login dana kode otp email email hapus anak gak login ganti email aja nomor hp pakai,negatif
hai dana lapor mas uang milik rp uang dana sistem asisten ana maksimal guna keluar dana maksimal rp saya harap baik terima kasih,positif
kecewa bangett apk dana skrng hilang saldo sy transaksi tpi bayar susah premium tolong benar krna berfikir apk tipu,negatif
event ngabuburich nya bohong scam jir open event nya jam barang langsung tera habis lucu kelas dana bohongin guna premium harap poin event nya kayak gtuh balikin uang nya,negatif
aplikasi emang bantu kartu simpan bank butuh transfer kendala dana uang dana kurang mohon dana klasifikasi,negatif
kecewa kali ganti pin proses uang kirim dana curiga hp hilang uang rp guna hp langsung aman lancar,negatif
x transaksi tf bank transaksi hasil no rek an terima rekening terima transaksi saldo potong rekening terima masuk transaksi kayak gin gimana ya,negatif
tolong kecewa aplikasi potong saldo otomatis langgan capek capek kumpulin uang cek potong udah gitu gak refund,negatif
masukin kode verifikasi wajah udah masuk akun kode otp nomer aktif dalam saldo jt kek aplikasi dana,negatif
kok apk dana susah login tuh ya hp unduh tuh login menit hari tuh login gak udah nunggu kadang tolong baik apknya biar bagus depan kayak gitu laku guna ya apk dana laku pindah apk mohon baik ya apk dana terima kasih maaf kasih bintang,negatif
kocak banget udah bayar upgrade ngumpulin dana point ngabuburich tp pint udah gc dituker hadiah tulis hadiah habis coba pagi jam standby jam coba klaim hadiah habis bodoh tipu bayar,negatif
tolong upgrade dana bisnis proses masuk udah proses padat tolong tambah karyawannya biar minat dana,netral
uda dm ig gda respon nya si responnya pas bls lgi ga dibls lgi gda solusi chat wa lebi parah ga direspon tolong depan baik min uang sampe skrg ga gunain dana sabtu mohon maaf min kapok uang uda kali gda nya smpe skrg nominal lumayan,negatif
aplikasi tanggung main potong saldo pemberitahuan dana kembali jaga uang uang nominal becus aplikasi jaga percaya,negatif
aplikasi nya baguss apalgi pas event ngabuburit gak bagi udah pas jam tetep aja udah habis smua reward nya tolong min dibatasin hadiah akun biar point kumpul,negatif
ga bagus transaksi nya suka scan wajah udah ngikutin syarat nya cahaya nya wajah ga pas bingkai tolong developer bikin susah transaksi udah mah bantu asisten dana ana ga bener bantu mana nya,netral
payah transaksi riwayat sukses tahun ilang gk lengkap tgl harga id ilang jalan kembali akun nya udah ilang riwayat nya transaksi game payahhh danaa tambah males pake dana,negatif
baru aja ganti nomor suruh pindah akun nunggu hari tpi ga sampe upgrade dana premium udah kali kali tetep ga ana ga kasih solusi suruh ngomong kendala suruh nunggu aduhh kelas aplikasi kenal kayak gin kerja karyawannya lelet,negatif
cs nya kaku chat ana kaga muas top up transfer masuk nya baik niat konsultasi suruh chat cs e wallet cepat kan kocak,negatif
tolong login akun dana aktif nya cuman verifikasi wajah login ko pin kode otp nomer telfon nya aktif klo kaya gin susah login batu klo hilang hp nya,negatif
eh tolong kalo ngasih event terang ngasih event terang pas nukerin hadiah habis semuaa ngasih event kalo gitu premium pakek dana k nominal nya emang sajaa buang buang uang ga guna rating,negatif
aman nya ganti sandi kali kali orang login perangkat keluarin kali hilang duit dana orang login depan nya ketat aman mudah ganti sandi verifikasi wajah ga nomor,negatif
gak nih aplikasi jaring bagus koneksi putus udah nyoba sesuai gogle ana aja koneksi internet putus udah mending ganti aja gopay gak recommend pake dana gak ush update kalo eror kaya gitu gopay aja gak kuota pakek dana sial gw tunggu respon lu,negatif
yth pt espay debit indonesia koe maaf clear chace n hp yg bagus or baru tp kn mesti ny upgrade aplikasi ny bagus agar kalang masyarakat dr bs nikmat dgn agar pt espay debit indonesia koe minat n bs suka kalang masyarakat indonesia dr,netral
event ngabuburit dana tukarin poin cepat habis udah sesuai jam llmalah gak udah habis gimana sih gak paham hadehh kalo gak beneran gak deh hadiah kayak gitu mohon jelas biar cerah biar gak salah paham,negatif
privasi aman msh tdk percaya tnpa tuju pin verifikasi transaksi bayar mudah bantu costumer service nya tdk bantu masalah buruk,positif
gak paham bener ya aju dana cicil kasih cicil pake tagih lambat langsung lunas ee pas pake gak pake cs pas tanyak salah yg yg akibat pake dana cicil nya gak pake dana cicil pake aja bayar laen enteng bener gpain lu jd cs kolom bantu klw gt,negatif
nanya ni jaring bilang jelek ku pake jaring nonton tiktok ig sosmed aman aja gilir dana yaampun tolong banget susah bayar pake wifi rumah bayar tolong baik,netral
min tolong kalo ngasih hadiah tuh no batas poin tukar habis gimana sih gamau rugi ngasih hadiah guna batas tuker pake poin aja ituh kerja check in udh poin tukar hadiah habis mending habis mah tolong ngasih hadiah gausah batas,positif
kenapa akun ku ngak d isi saldo tolong d bikin susah orang yg butuh aplikasi bantu internal saya trimksih bantu,positif
pakai dana lancar aja gak bikin dana kaget seru lowh daget sayang banget padahl jaring bagus download vidio lancar aja ya,positif
nya percaya banget pake dana eh kemaren tawar dana point trus tukar tiap jumat jam point tpi tukar tulis hadiah habis smpe rela jam nunggu in ehh gk bsaa jugaa diupgrade,negatif
min akun dana nggak buka siii verivikasi wajah udah ibu ribu kali nggak masuk masuk pin verivikasi wajah udah mas mnta kode otp apasiii susah bnget skrng masuk akun dana,netral
apk gajelas udh hasil masuk akun dana akun tangguh gapernah langgar syarat tentu apa dana udh gitu saldo jt akun sampe skrg msh tangguh udh coba hubung cs kirim lapor lwt email ttp gitu aja dana kek gd usaha tangan tmn yg nyimpen uang dana hati aja mending simpan uang bank aman,negatif
minn pas top up game pemberitahuan dana tolak bayar lebih batas transaksi saldo nya tolong bngt minn,positif
apl sungguh nabung tarik transfer uang cepat mudah terima kasih apl batu kalang buruh pegawai usaha dagang harap depan nya baik mudah cepat,positif
parah uang sy dana tarik aplikasi game knp tarik sy masuk sandi dana sy nya tuju sy masuk sandi uang sy hilang tolong baik sistem nya jgn kirim uang masuk sandi baik sistem yg cacat tdk aman,negatif
apk lot ngirim uang bukti nya gabisa unduh jaring bagus banget tpi apk nya jelek percaya pudar tolong evakuasi thanks,negatif
ya dana cicil pakai lunas suruh isi data udah gitu susah banget pas masukin kode pos alamat ktp aja ya pasuk kode pos nya,netral
error hilang koneksi sinyal bagus buka aja pas buka dana langsung sinyal drop total koneksi putus,negatif
selamat siang maaf dana potong y transaksi apa mohon bantu udah chat via email gak respon masuk via chat ana log susah masuk mana lgy y udah lindung dana protection lolos tolong baik fi tur kak,negatif
emang kalo jam malem langsung error yaa kalo darurat kirim dana gimana dah gabisa fixs gitu udah kali kali loh update kaga ilang ilang,negatif
uang tahan jam blm kirim apk padhal butuh urgent nominal apk sangt rekomemdasi,negatif
kasih full biar muncul nilai akun akses suruh pindah akun selesai saldo akun pindah suruh nunggu nunggu saldo proses,positif
aplikasi setan kali hilang uang transaksi apa saldo hilang langgan aplikasi apa saldo ilang komplain mana aplikasi aplikasi instal aplikasi,negatif
top up counter transaksi hasil saldo masuk udah chat cs nya kirim bukti transaksi nomer rekening bank nya aneh udah kirim bukti transaksi setruk nya,positif
hati hati saldo hilang transaksi akun dana isi saldo kurang riwayat transaksi nya transaksi pt hotel murah resah tolong ana atas hadeehh,negatif
ni aplikasi kesini jelek transaksi pending nunggu jam jam eh nunggu hari kerjaa hadeeh dana dana kesini buka bagus jelek,negatif
jamin aman x saldo hilang solusi harus kurang saldo verifikasi acc potong saldo minim aman rentan saldo hilang kirim saldo salah nomor hilang,negatif
salam hormat pt espay debit indonesia koe aplikasi dana bantu namun hp hilang akun daftar perangkat ktp saat coba pindah akun hp proses gagal apakah fitur pindah akun fungsi jika ada solusi laku terima kasih,positif
saran pakai kode akses buka akun apk dana coba hp mendownload apk buka akun klik lupa password jd aman turut,netral
aplikasi dana hancur css lambat ngasih putar saldo hilang kirim css tanggap serius,negatif
aplikasi maling isi saldo yg gak diapain beli pulsa bantu dana cs dana nyuruh isi saldo isi saldo kes paksa hari wa kali kali isi tp nominal ajaib gak jam saldo raib cs ngatain saldo segitu cek salah sistem gilir saldo jawab ajar bgt,negatif
ga ngeklaim dsna poin tuker voucher saldo dana baca hadiah abis tipu gimana stay jam nunggu jam pas pas tukerin habis buru buru aja udah duluan baca habis tolong baik kasih tau mulai jam brp stay jam blm hadiah tukernya pas jam pas eh baca hadia abis tolong,netral
kapok pake dana topup k uang nya pake k sisa nya gatau log ga cetetan k nya mana asisten ga ngebantu belit pas cetak aktivasi transaksi double entry tanggal,negatif
terimakasih mudah tolong tukar acara perhati akan telat engak ambil tukar,positif
min tolong kalo login nomer aktif mohon kasih kode otp verifikasi wajah pin karna susah user dana login mohon bantu,netral
login nomor hp udah ga aktif login udah pake pin udah vertifikasi muka tetep mesti pake vertifikasi wa sms udah ga aktif udah pake pin muka gilir udah masuk ganti nomor hp aktif tetep mesti pake vertifikasi nomor hp heran nih aplikasi,negatif
transfer rakening bank alih ambil jalan pintas coba pakai sesi kadaluarsa transfer kendala dana,negatif
kali kecewa dana order lazada pilih metode bayar pake qris scan dana pas cek aplikasi lazada bom bayar saldo udah potong riwayat transaksi nya jam beda pas isi dana bayar lazadanya tolong baik ya kalo balikin saldo lumayan gede,negatif
aplikasi masalah dilogin ga buka henti udh update aplikasi dana hapus cache restart hp hapus instal ulang ga ngaruhnya hasil nihil,negatif
bantu ribettuk kirim aplikasi dana dgn no ktp kendala upgrade premium dah coba ber ulang malas nyoba nya gimana nih dana bantu donk,positif
fitur dana cicil ga pake beli token listrik ga pakai belanja tokopedia jg gagal karna alas aman kalo gin gimana belanja pake dana cicil tolong bantu chat ana loading ga buka buka mesti komplen mana butuh dana cicil,negatif
servernya lgi sibuk terimakasih dana yg tranfer shopeepay yg masuk dana moga khawatir cust yg karna transaksi nominal yg terimakasih dana responnya,positif
nggak adil nya nggak cepat cepat yg cepat nya kasih koata orang guna yg sus up premium bayar kecewa banget dah bayar up premium habis koata nya,negatif
apa coba stuck logo mulu update udah hapus cache udah memory ga penuh uninstall install udah buka habis stuck logo sih uninstall install ulang terus,negatif
apk gak buka kirim gak apk update baik apk nya kemarin error gak ini gimana uang masuk gak buka fitur kirim kirim gak buka apk kamprett,negatif
tolong dana aplikasi gabisa buka yaa udah malam gitu transaksi mohon cepat baik butuh,positif
kecewa dana stop invest dana gilir tarik saldo verifikasi wajah tdk deteksi tdk pin tolong baik,negatif
gajelas dana cicil tahun limit rb dana instan limit rb cicil byar pakai gajelas bener,negatif
udah ngumpulin point tukar hadiah habis anehh kesini respect apk dana nya ganti apk aja dech maaf bintang aq turunin makasih,negatif
kasih bintang biar baca kendala transfer qris tpi muncul fitur perbaikin min,positif
gmna sihhh hrian coba trs terus buka dana tpi ttp ngestuck halaman yg biru pdhl sdh patuh smua perintah nya disuru bersihin cache sih disuru cari jaring yg bagus jga turutin tp knpa ttp gbsa buka sih aduhh lgi butuh bgt sm saldo yg dana nya aduh repot,negatif
aplikasi kocakkk saldo transaksi jelass udah pake pin lohh aja transaksi gk saldo ku kurang kecewaaaaa,negatif
aplikasi baik dompet digital transaksi cepat mudah erti terimakasih dana dompet digital tani transaksi,positif
tolong baik sistem nya cepat nya jgn bilang nya menit tau nya jam jam tarik uang ga sistem nya penuh tarik uang,negatif
aplikasi sampah tidak jaga uang client difitur bayar otomatis konfirmasi x langgan website dengan metode bayar dana lalu goggle pay,negatif
uang hilang ntah mana kecewa transaksi uang hilang ribu,negatif
halo cs dana saya alami transaksi gagal qr gopay merchant saldo dana potong uang masuk merchant transaksi maret jam mohon bantu cek proses kembali dana terima kasih,negatif
gajelas bet orang udah ktp cahaya bagus ga nyediain customer service ga kayak udah progam mana ga ngapa ngapain kalo dana ga prem banyak sistem nya kacau sulit orang premium depan perbaikin kayak gin,negatif
knp susah daftar ulang aplikasi premium tolong d baik aplikasi daftar dana tp blm premium premium gk gmn it kk,netral
akun gak balik pdhl saldo nya gak kembali yahh parahh banget pdhl verifikasi muka nya udh ad otp nya udh hilang no nyaa kecewa banget,positif
opsi kirim otp whatsapp kartu hilang nomor pake whatsapp ga login uanga akun,negatif
dana aman transaksi potong otomatis dana nya langgan apa potong otomatis dana blokir dana pake apk gak sistem bisa mohon maaf mohon maaf kendala selesai balikin saldo gue,negatif
cuman aplikasi dana baik apk pambayaran yg ya dana login nomor yg daftar hilang,positif
kasih bintang biar baca tolong min poin udah bgt tp tukar hadiah gak karna stock habis tolong lg stock nya karna thx,positif
sengaja kasih bintang moga baca apk dana pilih kasih banget sayah pakai udah kali transaksi transaksi nyah samapi limit udah coba ngcht cs apk dana nyah udah turutin ajah gak dana cicil nyah ken banget dana cicil gitu teman mah fitur dana cicil nyah sayah mah engga sayah iri gitu,positif
kasi bintang karna buru kerpeluan bayar pakei dana eeh bayar alas kendala bank nomor tuju bank yg tuju sja tdk kendala,negatif
tuker dana poin bohong yaa tuker poin jam gak habis habis tarik langgan gak komit hapus apk kecewa,negatif
aplikasi dana eror buka saldo ku aplikasi dana ribu kecewa tolong min balikin uang ku udah versi baru tetep aja eror,negatif
uninstall akun dana saldo hilang akun ngebug tolong atas urgent ambil saldo mohon bantu dana akun hapus chace update restart device ngebug,netral
aman dana ya transaksi ga tau tuju dana gada notifikasi apa transaksi refund hadehh kecewa banget nihh,negatif
akun masuk jaring masalah coba ubah wifi cek izin jaring nyala login akun dana,netral
pas daftar gak ya daftar suruh masukin no telpon udah bener kali kali coba masukin pas pencet lanjut gak ya,negatif
